61.1,-6.785,65.469,-30.07,0.29907
68.403,-7.182,66.289,-30.07,0.28076
68.413,-7.185,65.991,-30.07,0.27313
68.422,-7.185,65.726,-30.07,0.27161
68.427,-7.185,65.552,-30.07,0.28534
68.442,-7.185,65.108,-30.07,0.30518
68.463,-7.187,64.513,-30.07,0.31128
75.724,-7.582,66.577,-30.07,0.28687
75.729,-7.585,66.412,-30.07,0.32654
75.737,-7.585,66.174,-30.07,0.30212
75.745,-7.587,65.959,-30.07,0.28534
75.752,-7.585,65.726,-30.07,0.30823
75.762,-7.585,65.419,-30.07,0.31281
75.769,-7.587,65.231,-30.07,0.34485
75.79,-7.59,64.6,-30.07,0.35095
83.055,-7.982,66.55,-30.07,0.27313
83.062,-7.987,66.339,-30.07,0.28992
83.066,-7.982,66.216,-30.07,0.27008
83.076,-7.982,65.927,-30.07,0.27466
83.084,-7.982,65.694,-30.07,0.30518
83.093,-7.985,65.41,-30.07,0.30518
83.103,-7.987,65.099,-30.07,0.31128
83.113,-7.985,64.792,-30.07,0.31433
83.134,-7.987,64.146,-30.07,0.36163
90.38,-8.382,66.724,-30.07,0.31586
90.386,-8.382,66.527,-30.07,0.32349
90.394,-8.382,66.28,-30.07,0.34332
90.4,-8.382,66.124,-30.07,0.31281
90.409,-8.385,65.854,-30.07,0.33112
90.417,-8.385,65.616,-30.07,0.35095
90.424,-8.385,65.396,-30.07,0.33264
90.437,-8.385,65.002,-30.07,0.36469
90.45,-8.385,64.604,-30.07,0.38147
97.711,-8.782,66.701,-30.07,0.28687
97.722,-8.782,66.362,-30.07,0.27161
97.728,-8.782,66.161,-30.07,0.28381
97.743,-8.785,65.735,-30.07,0.27618
97.75,-8.787,65.506,-30.07,0.29907
97.761,-8.785,65.195,-30.07,0.30823
97.789,-8.785,64.352,-30.07,0.354
105.05,-9.182,66.325,-30.07,0.30975
105.09,-9.185,65.359,-30.63,0.32043
105.12,-9.187,64.197,-30.07,0.40131
31.203,-5.157,82.823,-29.52,1.0635
31.225,-5.155,82.182,-29.52,1.2619
31.235,-5.157,81.871,-29.52,1.3992
31.242,-5.157,81.693,-29.52,1.442
31.247,-5.157,81.541,-29.52,1.4923
31.258,-5.157,81.23,-29.52,1.6434
31.264,-5.16,81.061,-29.52,1.738
31.27,-5.16,80.901,-29.52,1.7731
31.275,-5.16,80.754,-29.52,1.8677
31.282,-5.16,80.539,-29.52,1.9699
31.288,-5.16,80.388,-29.52,2.0416
31.296,-5.162,80.168,-29.52,2.1576
31.306,-5.162,79.852,-29.52,2.298
31.496,-5.17,74.011,-31.19,1.001
31.502,-5.172,73.837,-31.19,0.93842
31.508,-5.172,73.64,-31.19,0.88196
31.515,-5.172,73.444,-31.19,0.83771
31.521,-5.172,73.228,-31.19,0.74921
31.527,-5.172,73.032,-31.19,0.71106
31.537,-5.172,72.752,-30.63,0.62103
31.561,-5.175,72.034,-30.63,0.47607
38.544,-5.555,82.516,-29.52,1.1139
38.563,-5.557,81.931,-29.52,1.3062
38.573,-5.557,81.66,-29.52,1.4008
38.58,-5.557,81.473,-29.52,1.445
38.585,-5.56,81.326,-29.52,1.5457
38.595,-5.557,81.042,-29.52,1.6922
38.599,-5.557,80.914,-29.52,1.709
38.605,-5.56,80.754,-29.52,1.7822
38.607,-5.562,80.704,-29.52,1.8127
38.613,-5.56,80.525,-29.52,1.9043
38.621,-5.56,80.296,-29.52,2.0111
38.627,-5.562,80.141,-29.52,2.0935
38.634,-5.565,79.916,-29.52,2.2141
38.645,-5.562,79.591,-30.07,2.4002
38.739,-5.565,76.694,-31.19,2.0981
38.819,-5.575,74.222,-31.19,1.0254
38.825,-5.572,74.052,-31.19,0.9903
38.831,-5.572,73.865,-31.19,0.90179
38.837,-5.572,73.663,-31.19,0.85297
38.844,-5.572,73.448,-31.19,0.80414
38.851,-5.572,73.256,-31.19,0.72784
38.86,-5.577,72.949,-30.63,0.6424
38.884,-5.577,72.253,-30.63,0.51422
45.883,-5.955,82.246,-29.52,1.0605
45.903,-5.955,81.665,-29.52,1.2466
45.912,-5.957,81.4,-29.52,1.3382
45.919,-5.957,81.203,-29.52,1.4313
45.924,-5.96,81.056,-29.52,1.5045
45.936,-5.957,80.727,-29.52,1.6388
