52.864,-6.195,52.423,29.517,0.25635
52.899,-6.202,53.448,30.074,0.24719
60.172,-6.595,51.768,30.074,0.25177
60.201,-6.595,52.629,29.517,0.26703
60.23,-6.597,53.485,30.074,0.23956
60.244,-6.597,53.911,30.074,0.23499
60.25,-6.6,54.08,30.074,0.24109
67.476,-6.992,50.954,30.074,0.30975
67.515,-6.995,52.144,29.517,0.29297
67.531,-6.995,52.62,29.517,0.24261
67.535,-6.995,52.739,29.517,0.28076
67.55,-6.997,53.151,29.517,0.2243
67.555,-6.995,53.32,29.517,0.26245
67.558,-6.997,53.412,30.074,0.25635
67.566,-6.997,53.632,30.074,0.24109
67.576,-6.997,53.957,30.074,0.2533
67.603,-6.997,54.776,30.074,0.24414
74.792,-7.392,50.514,30.074,0.354
74.834,-7.395,51.787,29.517,0.3067
74.842,-7.395,52.029,29.517,0.32959
74.846,-7.392,52.148,29.517,0.31891
74.848,-7.395,52.222,29.517,0.32806
74.853,-7.392,52.35,29.517,0.29449
74.861,-7.395,52.597,29.517,0.30975
74.872,-7.397,52.904,29.517,0.30365
74.881,-7.4,53.174,29.517,0.28076
74.886,-7.4,53.32,29.517,0.28534
74.891,-7.397,53.485,30.074,0.30823
74.896,-7.397,53.636,30.074,0.28381
74.908,-7.397,54.016,30.074,0.3006
74.928,-7.4,54.625,30.074,0.30365
82.119,-7.79,50.45,30.074,0.34485
82.147,-7.792,51.297,30.074,0.31281
82.176,-7.795,52.158,29.517,0.27924
82.183,-7.795,52.341,29.517,0.29755
82.187,-7.795,52.469,29.517,0.28076
82.191,-7.795,52.606,29.517,0.27771
82.206,-7.8,53.023,29.517,0.26093
82.211,-7.795,53.169,29.517,0.25177
82.217,-7.797,53.362,30.074,0.26093
82.223,-7.8,53.535,30.074,0.28381
82.23,-7.797,53.741,30.074,0.23804
82.234,-7.797,53.865,30.074,0.25177
82.245,-7.797,54.195,30.074,0.27771
82.248,-7.797,54.291,30.074,0.25177
89.472,-8.192,51.132,30.074,0.33112
89.497,-8.197,51.878,29.517,0.29297
89.506,-8.195,52.144,29.517,0.26703
89.51,-8.197,52.254,29.517,0.25024
89.513,-8.195,52.354,29.517,0.27771
89.518,-8.195,52.501,29.517,0.25787
89.524,-8.195,52.679,29.517,0.27008
89.529,-8.195,52.812,29.517,0.23956
89.535,-8.195,52.991,29.517,0.24261
89.541,-8.195,53.174,29.517,0.26855
89.547,-8.197,53.366,29.517,0.24261
89.55,-8.197,53.458,29.517,0.26093
89.558,-8.197,53.696,30.074,0.22278
89.562,-8.197,53.801,30.074,0.2594
89.577,-8.197,54.25,30.074,0.25024
89.58,-8.197,54.359,30.074,0.24719
96.802,-8.592,51.114,30.074,0.354
96.825,-8.595,51.791,29.517,0.32654
96.837,-8.595,52.148,29.517,0.30212
96.84,-8.595,52.245,29.517,0.27618
96.847,-8.595,52.437,29.517,0.29755
96.851,-8.595,52.574,29.517,0.3067
96.881,-8.595,53.467,29.517,0.28687
96.891,-8.6,53.746,30.074,0.23956
104.16,-8.992,51.888,29.517,0.33264
104.17,-8.992,52.139,29.517,0.31738
104.17,-8.992,52.267,29.517,0.30518
104.18,-8.995,52.396,29.517,0.30823
31.557,-5.035,72.922,29.517,0.3479
31.614,-5.035,74.615,29.517,0.41962
31.62,-5.037,74.789,29.517,0.38452
31.626,-5.037,74.945,29.517,0.40894
31.637,-5.04,75.298,29.517,0.44861
31.643,-5.04,75.485,29.517,0.46692
31.647,-5.037,75.591,29.517,0.41199
31.653,-5.04,75.787,29.517,0.42267
31.66,-5.04,75.98,29.517,0.43945
31.665,-5.04,76.131,29.517,0.46997
31.673,-5.04,76.369,29.517,0.44098
31.68,-5.04,76.598,29.517,0.44861
31.685,-5.04,76.753,29.517,0.45471
31.691,-5.042,76.927,29.517,0.46387
31.699,-5.042,77.138,29.517,0.44098
31.706,-5.042,77.348,29.517,0.45624
31.724,-5.042,77.911,29.517,0.49286
31.875,-5.052,82.43,29.517,0.71106
31.883,-5.052,82.645,29.517,0.75531
31.888,-5.052,82.8,29.517,0.76294
31.894,-5.052,82.974,29.517,0.76904
31.902,-5.055,83.217,29.517,0.76294
31.908,-5.057,83.377,29.517,0.75378
31.914,-5.055,83.569,29.517,0.77362
31.921,-5.055,83.752,29.517,0.75073
31.931,-5.052,84.068,30.074,0.73395
31.939,-5.055,84.315,30.074,0.74615
31.943,-5.055,84.435,30.074,0.75226
31.95,-5.06,84.65,30.074,0.69275
31.959,-5.057,84.92,30.074,0.70801
38.896,-5.432,73.192,29.517,0.37994
38.905,-5.432,73.453,29.517,0.35553
38.955,-5.437,74.913,29.517,0.4303
38.962,-5.437,75.101,29.517,0.44556
38.967,-5.437,75.27,29.517,0.45166
38.972,-5.442,75.43,29.517,0.49744
38.977,-5.442,75.586,29.517,0.45471
38.985,-5.44,75.819,29.517,0.40894
38.988,-5.44,75.925,29.517,0.47913
38.996,-5.44,76.135,29.517,0.49896
39.001,-5.44,76.291,29.517,0.4776
39.006,-5.44,76.442,29.517,0.42419
39.014,-5.44,76.694,29.517,0.47607
39.022,-5.442,76.945,29.517,0.48523
39.027,-5.442,77.069,29.517,0.47607
39.039,-5.442,77.431,29.517,0.5127
39.046,-5.44,77.66,29.517,0.51727
39.054,-5.442,77.898,29.517,0.51117
39.066,-5.442,78.25,29.517,0.51575
39.201,-5.45,82.274,29.517,0.737
39.208,-5.45,82.489,29.517,0.77515
39.214,-5.452,82.668,29.517,0.79041
39.222,-5.452,82.906,29.517,0.77057
39.229,-5.452,83.112,29.517,0.78583
39.236,-5.452,83.322,29.517,0.77362
39.244,-5.452,83.556,29.517,0.77515
39.251,-5.452,83.748,29.517,0.78125
39.262,-5.455,84.091,30.074,0.78583
39.267,-5.452,84.238,30.074,0.80414
39.284,-5.455,84.746,30.074,0.74921
39.288,-5.455,84.879,30.074,0.78278
46.236,-5.835,73.494,29.517,0.32806
46.292,-5.837,75.11,29.517,0.40894
46.298,-5.837,75.298,29.517,0.37537
46.303,-5.837,75.453,29.517,0.43182
46.309,-5.837,75.645,29.517,0.39978
46.314,-5.84,75.792,29.517,0.40283
46.321,-5.84,76.021,29.517,0.44403
46.325,-5.84,76.122,29.517,0.42114
46.332,-5.84,76.332,29.517,0.41046
46.338,-5.84,76.529,29.517,0.41809
46.35,-5.842,76.9,29.517,0.4364
46.359,-5.842,77.129,29.517,0.40741
46.363,-5.84,77.271,29.517,0.43488
46.369,-5.842,77.454,29.517,0.4364
46.375,-5.84,77.637,29.517,0.46997
46.383,-5.842,77.87,29.517,0.46082
46.389,-5.842,78.062,29.517,0.43488
46.524,-5.85,82.091,30.074,0.61188
46.529,-5.85,82.251,30.074,0.5661
46.534,-5.852,82.388,30.074,0.58441
46.542,-5.85,82.626,29.517,0.66528
46.548,-5.852,82.809,29.517,0.64087
46.557,-5.852,83.075,29.517,0.61646
46.565,-5.852,83.304,29.517,0.65765
46.586,-5.855,83.922,30.074,0.62714
46.595,-5.855,84.201,30.074,0.64392
46.604,-5.855,84.476,30.074,0.61188
53.578,-6.235,73.842,29.517,0.39368
53.632,-6.237,75.426,29.517,0.41809
53.638,-6.237,75.604,29.517,0.42725
53.645,-6.24,75.806,29.517,0.45319
53.65,-6.24,75.948,29.517,0.43335
53.655,-6.24,76.117,29.517,0.46997
53.663,-6.24,76.332,29.517,0.41962
53.666,-6.24,76.433,29.517,0.42877
53.673,-6.24,76.648,29.517,0.45929
53.679,-6.24,76.836,29.517,0.47913
53.684,-6.242,76.978,29.517,0.44556
53.691,-6.24,77.193,29.517,0.4364
53.698,-6.24,77.38,29.517,0.49286
53.704,-6.242,77.577,29.517,0.49133
53.708,-6.24,77.696,29.517,0.49286
53.715,-6.242,77.916,29.517,0.48523
53.723,-6.242,78.168,29.517,0.48981
53.732,-6.245,78.415,29.517,0.50507
53.848,-6.25,81.876,30.074,0.61798
53.858,-6.25,82.201,30.074,0.66071
53.866,-6.25,82.434,30.074,0.6134
53.872,-6.25,82.613,29.517,0.6012
53.881,-6.252,82.864,29.517,0.67596
53.888,-6.252,83.084,29.517,0.67291
53.9,-6.252,83.446,29.517,0.67291
53.907,-6.255,83.643,29.517,0.69427
53.911,-6.252,83.748,29.517,0.67139
53.92,-6.257,84.027,30.074,0.67291
53.93,-6.255,84.315,30.074,0.68512
60.92,-6.635,74.181,29.517,0.39825
60.972,-6.637,75.705,29.517,0.44098
60.983,-6.637,76.048,29.517,0.45776
60.988,-6.637,76.199,29.517,0.44098
60.994,-6.64,76.369,29.517,0.44098
61.002,-6.64,76.598,29.517,0.46997
61.004,-6.637,76.685,29.517,0.45471
61.01,-6.64,76.854,29.517,0.47913
61.017,-6.642,77.069,29.517,0.46387
61.022,-6.64,77.211,29.517,0.4715
61.031,-6.642,77.499,29.517,0.50659
61.037,-6.642,77.66,29.517,0.51727
61.043,-6.642,77.861,29.517,0.48981
61.053,-6.642,78.172,29.517,0.50049
61.062,-6.642,78.419,29.517,0.53711
61.071,-6.642,78.676,29.517,0.5188
61.171,-6.647,81.633,30.074,0.63019
61.181,-6.65,81.967,30.074,0.65613
61.189,-6.65,82.201,30.074,0.6424
61.195,-6.65,82.402,30.074,0.6134
61.201,-6.65,82.594,29.517,0.65308
61.21,-6.65,82.841,29.517,0.64087
61.222,-6.652,83.189,29.517,0.68207
61.231,-6.652,83.45,29.517,0.66986
61.234,-6.652,83.551,29.517,0.66071
61.25,-6.652,84.013,30.074,0.6897
61.254,-6.655,84.128,30.074,0.6958
68.261,-7.037,74.474,29.517,0.37537
68.312,-7.037,75.989,29.517,0.42419
68.317,-7.04,76.149,29.517,0.45166
68.324,-7.04,76.355,29.517,0.47607
68.329,-7.04,76.501,29.517,0.45776
68.334,-7.04,76.662,29.517,0.48676
68.341,-7.04,76.886,29.517,0.45624
68.347,-7.04,77.055,29.517,0.45471
68.358,-7.04,77.371,29.517,0.49286
68.363,-7.042,77.536,29.517,0.50964
68.371,-7.042,77.792,29.517,0.46844
68.378,-7.042,77.989,29.517,0.4837
68.384,-7.042,78.168,29.517,0.53406
68.39,-7.042,78.333,29.517,0.51117
68.398,-7.042,78.561,29.517,0.48065
68.404,-7.045,78.749,29.517,0.54321
68.411,-7.045,78.96,29.517,0.54626
68.495,-7.047,81.468,30.074,0.6134
68.5,-7.047,81.615,30.074,0.59052
68.506,-7.05,81.784,30.074,0.61646
68.513,-7.05,82.022,30.074,0.6546
68.519,-7.05,82.205,30.074,0.62408
68.528,-7.05,82.489,29.517,0.62561
68.534,-7.05,82.677,29.517,0.65918
68.544,-7.052,82.942,29.517,0.65613
68.557,-7.052,83.331,29.517,0.67596
68.567,-7.05,83.611,29.517,0.7019
68.577,-7.052,83.885,29.517,0.68817
68.585,-7.052,84.146,30.074,0.7309
75.607,-7.435,74.927,29.517,0.45013
75.651,-7.437,76.245,29.517,0.45929
75.656,-7.44,76.405,30.074,0.46082
75.662,-7.44,76.593,30.074,0.4715
75.667,-7.44,76.762,30.074,0.50812
75.672,-7.44,76.909,30.074,0.48676
75.681,-7.44,77.156,30.074,0.46844
75.687,-7.442,77.344,30.074,0.50354
75.7,-7.44,77.733,29.517,0.52338
75.712,-7.442,78.117,29.517,0.49286
75.719,-7.442,78.296,29.517,0.54016
75.727,-7.442,78.52,29.517,0.52185
75.735,-7.445,78.777,29.517,0.50659
75.743,-7.442,79.028,29.517,0.55084
75.751,-7.445,79.23,29.517,0.53406
75.824,-7.447,81.441,30.074,0.61493
75.828,-7.45,81.555,30.074,0.63477
75.838,-7.45,81.853,30.074,0.64697
75.842,-7.45,82.004,30.074,0.6546
75.852,-7.452,82.288,30.074,0.62866
75.859,-7.45,82.521,29.517,0.65613
75.869,-7.45,82.8,29.517,0.65308
75.876,-7.45,83.011,29.517,0.67902
75.881,-7.452,83.144,29.517,0.6546
75.898,-7.452,83.629,29.517,0.68207
82.948,-7.835,75.275,29.517,0.37537
82.989,-7.837,76.506,30.074,0.41504
82.994,-7.837,76.666,30.074,0.44098
82.999,-7.84,76.822,30.074,0.42725
83.005,-7.84,76.991,30.074,0.43488
83.01,-7.84,77.133,30.074,0.42877
83.018,-7.84,77.371,30.074,0.42877
83.022,-7.84,77.495,30.074,0.44556
83.035,-7.84,77.911,29.517,0.45319
83.045,-7.842,78.209,29.517,0.45319
83.05,-7.842,78.337,29.517,0.47913
83.055,-7.842,78.497,29.517,0.46997
83.061,-7.842,78.648,29.517,0.44556
83.071,-7.842,78.946,29.517,0.49591
83.079,-7.842,79.193,29.517,0.47455
83.087,-7.845,79.395,29.517,0.48523
83.145,-7.847,81.184,30.074,0.54626
83.159,-7.847,81.587,30.074,0.55084
83.164,-7.847,81.725,30.074,0.57373
83.172,-7.85,82.008,30.074,0.59052
83.18,-7.85,82.237,30.074,0.54779
83.195,-7.85,82.7,29.517,0.61035
83.201,-7.85,82.851,29.517,0.58746
83.221,-7.852,83.441,29.517,0.59662
90.28,-8.235,75.32,29.517,0.40741
90.329,-8.24,76.794,30.074,0.43182
90.334,-8.24,76.945,30.074,0.41504
90.338,-8.237,77.078,30.074,0.40894
90.341,-8.237,77.151,30.074,0.44708
90.348,-8.24,77.357,30.074,0.44708
90.356,-8.24,77.623,30.074,0.45929
90.367,-8.24,77.939,29.517,0.42877
90.372,-8.242,78.113,29.517,0.47302
90.378,-8.242,78.287,29.517,0.46997
90.386,-8.242,78.502,29.517,0.45929
90.394,-8.242,78.731,29.517,0.4776
90.399,-8.242,78.873,29.517,0.47607
90.403,-8.242,79.001,29.517,0.49438
90.41,-8.245,79.221,29.517,0.50659
90.419,-8.245,79.459,29.517,0.47607
90.425,-8.245,79.66,29.517,0.50049
90.436,-8.245,79.999,29.517,0.51575
90.467,-8.247,80.923,30.074,0.51422
90.472,-8.245,81.061,30.074,0.54169
90.479,-8.247,81.29,30.074,0.57068
90.497,-8.25,81.825,30.074,0.57678
90.502,-8.247,81.972,30.074,0.61188
90.514,-8.25,82.343,30.074,0.56152
90.521,-8.25,82.553,29.517,0.59814
90.525,-8.25,82.672,29.517,0.63171
90.545,-8.252,83.267,29.517,0.59357
97.614,-8.635,75.417,29.517,0.45624
97.668,-8.642,77.069,30.074,0.42267
97.677,-8.64,77.312,30.074,0.44861
97.687,-8.64,77.618,29.517,0.46692
97.695,-8.642,77.87,29.517,0.44861
97.699,-8.645,77.985,29.517,0.43335
97.705,-8.64,78.181,29.517,0.47302
97.711,-8.642,78.365,29.517,0.46997
97.725,-8.642,78.758,29.517,0.47302
97.732,-8.642,78.96,29.517,0.49133
97.737,-8.642,79.111,29.517,0.49896
97.742,-8.642,79.248,29.517,0.46539
97.749,-8.642,79.44,29.517,0.4715
97.757,-8.645,79.683,29.517,0.5127
97.763,-8.642,79.898,29.517,0.53558
97.793,-8.645,80.777,30.074,0.53101
97.797,-8.645,80.896,30.074,0.54016
97.806,-8.647,81.184,30.074,0.54474
97.811,-8.65,81.317,30.074,0.5249
97.823,-8.645,81.67,30.074,0.55237
97.828,-8.647,81.834,30.074,0.54932
97.846,-8.65,82.393,30.074,0.56
97.849,-8.647,82.503,29.517,0.55695
97.865,-8.65,82.956,29.517,0.57983
104.91,-9.035,74.35,29.517,0.29602
104.95,-9.04,75.462,29.517,0.3952
105,-9.04,77.202,30.074,0.40436
105,-9.037,77.238,30.074,0.39825
105.01,-9.037,77.399,30.074,0.38757
105.01,-9.04,77.531,30.074,0.41504
105.02,-9.04,77.646,30.074,0.40741
105.02,-9.042,77.847,29.517,0.39978
105.03,-9.04,78.09,29.517,0.41656
105.04,-9.04,78.209,29.517,0.42572
105.04,-9.04,78.397,29.517,0.4364
105.05,-9.042,78.561,29.517,0.3891
105.06,-9.042,78.804,29.517,0.43945
105.06,-9.04,78.964,29.517,0.48065
105.07,-9.042,79.143,29.517,0.42572
105.07,-9.042,79.28,29.517,0.4303
105.08,-9.045,79.427,29.517,0.41809
105.09,-9.042,79.674,29.517,0.46387
105.09,-9.045,79.893,29.517,0.48676
105.1,-9.045,80.09,29.517,0.41656
105.11,-9.045,80.429,30.074,0.47913
105.12,-9.045,80.644,30.074,0.46997
105.13,-9.047,80.864,30.074,0.45776
105.13,-9.045,81.061,30.074,0.48828
105.14,-9.047,81.4,30.074,0.5127
105.15,-9.045,81.573,30.074,0.4776
105.16,-9.047,81.862,30.074,0.4776
105.16,-9.052,82.045,30.074,0.52795
105.17,-9.05,82.191,30.074,0.52032
105.19,-9.05,82.727,29.517,0.5249
105.23,-9.052,84.128,29.517,0.57526
112.28,-9.437,75.732,30.074,0.41351
112.34,-9.44,77.449,30.074,0.41656
112.35,-9.437,77.623,30.074,0.42267
112.35,-9.44,77.792,30.074,0.44556
112.36,-9.44,77.943,29.517,0.41046
112.36,-9.442,78.113,29.517,0.44098
112.37,-9.445,78.337,29.517,0.44708
112.37,-9.44,78.447,29.517,0.45471
112.38,-9.442,78.648,29.517,0.42725
112.39,-9.442,78.822,29.517,0.45624
112.39,-9.442,78.983,29.517,0.48065
112.4,-9.442,79.179,29.517,0.4425
112.41,-9.442,79.39,29.517,0.45776
112.41,-9.447,79.559,29.517,0.4776
112.42,-9.442,79.697,29.517,0.46539
112.42,-9.445,79.907,29.517,0.50049
112.43,-9.442,80.136,30.074,0.46082
112.44,-9.445,80.324,30.074,0.46997
112.44,-9.442,80.392,30.074,0.4776
112.44,-9.445,80.475,30.074,0.51727
112.45,-9.445,80.731,30.074,0.4776
112.46,-9.445,80.882,30.074,0.47607
112.47,-9.445,81.18,30.074,0.5249
112.47,-9.45,81.377,30.074,0.52643
112.48,-9.447,81.633,30.074,0.5127
112.49,-9.447,82.013,30.074,0.55695
112.51,-9.45,82.526,30.074,0.53101
112.56,-9.455,83.812,29.517,0.56305
119.62,-9.835,75.829,30.074,0.32806
119.68,-9.84,77.682,30.074,0.36621
119.68,-9.84,77.852,30.074,0.36011
119.69,-9.84,77.985,29.517,0.34943
119.69,-9.84,78.159,29.517,0.383
119.7,-9.84,78.328,29.517,0.41504
119.71,-9.845,78.561,29.517,0.36621
119.71,-9.842,78.671,29.517,0.40131
119.72,-9.84,78.854,29.517,0.38147
119.72,-9.842,79.028,29.517,0.41504
119.74,-9.842,79.372,29.517,0.39825
119.74,-9.845,79.568,29.517,0.40894
119.75,-9.845,79.756,29.517,0.42267
119.75,-9.842,79.893,29.517,0.43488
119.76,-9.845,80.109,30.074,0.41962
119.77,-9.845,80.251,30.074,0.40894
119.77,-9.845,80.511,30.074,0.44708
119.78,-9.845,80.658,30.074,0.42419
119.79,-9.845,80.873,30.074,0.42419
119.8,-9.847,81.194,30.074,0.43945
119.8,-9.845,81.418,30.074,0.45624
119.82,-9.847,81.784,30.074,0.43335
119.82,-9.847,81.903,30.074,0.45471
119.83,-9.847,82.278,30.074,0.4776
119.91,-9.85,84.581,29.517,0.48218
119.96,-9.852,86.037,29.517,0.46234
120.01,-9.857,87.625,29.517,0.45471
126.96,-10.23,76.039,30.074,0.37842
127.02,-10.24,77.893,30.074,0.3891
127.02,-10.24,78.058,29.517,0.41656
127.03,-10.24,78.2,29.517,0.39215
127.03,-10.24,78.282,29.517,0.40894
127.04,-10.24,78.502,29.517,0.39215
127.05,-10.24,78.772,29.517,0.41199
